,subject,rt,trial_type,trial_index,time_elapsed,group,assignment,responses,knowledge,stimType,stimNum,answer,numeric_code,order,Condition,exp_inf_1,exp_inf_2,spon_1,spon_2,spon_3,rc_1,rc_2,exp_inf_mean,rc_mean,spon_agree,spon_true,rc_bins_1
407,39914,2770,survey-multi-choice,21,771196,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,2,Yes,1,10,Speaker Aware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
408,39914,2759,survey-multi-choice,23,834563,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,11,Speaker Aware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
409,39914,2131,survey-multi-choice,25,879696,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,9,Yes,1,12,Speaker Aware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
410,39914,1624,survey-multi-choice,27,1066168,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,13,Speaker Unaware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
411,39914,1687,survey-multi-choice,29,1093480,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,12,Yes,1,14,Speaker Aware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
412,39914,4780,survey-multi-choice,3,94101,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,6,No,0,1,Speaker Unaware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
413,39914,2591,survey-multi-choice,5,228899,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,3,No,0,2,Speaker Unaware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
414,39914,2281,survey-multi-choice,15,555690,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,13,Yes,1,7,Speaker Aware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
415,39914,2076,survey-multi-choice,11,442260,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,15,Yes,1,5,Speaker Aware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
416,39914,2763,survey-multi-choice,13,508160,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,1,No,0,6,Speaker Unaware,8,7,0,0,NA,9,6,7.5,7.5,TRUE,0,low
417,40360,2793,survey-multi-choice,31,2050999,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,11,Yes,1,15,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
418,40360,2063,survey-multi-choice,23,1717134,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,3,Yes,1,11,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
419,40360,40886,survey-multi-choice,25,1790321,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,10,Yes,1,12,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
420,40360,4338,survey-multi-choice,27,1862768,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,12,Yes,1,13,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
421,40360,3205,survey-multi-choice,33,2107555,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,1,No,0,16,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
422,40360,3262,survey-multi-choice,21,1634051,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,14,Yes,1,10,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
423,40360,2280,survey-multi-choice,19,1604399,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,7,No,0,9,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
424,40360,4757,survey-multi-choice,3,38058,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,6,Yes,1,1,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
425,40360,2805,survey-multi-choice,29,2020614,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,14,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
426,40360,5742,survey-multi-choice,11,715804,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,9,Yes,1,5,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
427,40360,3166,survey-multi-choice,7,595783,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,16,Yes,1,3,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
428,40360,7278,survey-multi-choice,9,650645,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,13,No,0,4,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
429,40360,4044,survey-multi-choice,5,480084,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,8,No,0,2,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
430,40360,3044,survey-multi-choice,17,1475424,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,4,Yes,1,8,Speaker Aware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
431,40360,3614,survey-multi-choice,15,1254099,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,15,Yes,1,7,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
432,40360,4243,survey-multi-choice,13,1035153,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,2,No,0,6,Speaker Unaware,8,6,1,1,NA,7,4,7,5.5,TRUE,1,low
433,41413,10973,survey-multi-choice,3,110423,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,16,No,0,1,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
434,41413,2779,survey-multi-choice,19,371119,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,9,Yes,1,9,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
435,41413,1861,survey-multi-choice,23,417991,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,7,Yes,1,11,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
436,41413,2118,survey-multi-choice,17,333744,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,2,Yes,1,8,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
437,41413,2420,survey-multi-choice,27,469774,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,15,Yes,1,13,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
438,41413,2860,survey-multi-choice,21,391971,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,11,No,0,10,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
439,41413,2922,survey-multi-choice,25,451048,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,8,Yes,1,12,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
440,41413,3691,survey-multi-choice,15,298847,group3,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,14,No,0,7,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
441,41413,9293,survey-multi-choice,7,177933,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,5,Yes,1,3,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
442,41413,3751,survey-multi-choice,29,504628,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,1,Yes,1,14,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
443,41413,2792,survey-multi-choice,9,210063,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,3,Yes,1,4,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
444,41413,2778,survey-multi-choice,5,136349,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,4,Yes,1,2,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
445,41413,1668,survey-multi-choice,13,272384,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,6,Yes,1,6,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
446,41413,2181,survey-multi-choice,31,560943,group3,5a,"{""Q0"":""No""}",explicit,Speaker Aware,13,No,0,15,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
447,41413,3037,survey-multi-choice,11,236295,group3,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,12,Yes,1,5,Speaker Aware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
448,41413,2886,survey-multi-choice,33,601896,group3,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,10,Yes,1,16,Speaker Unaware,5,6,0,0,NA,4,6,5.5,5,TRUE,0,low
449,41916,4211,survey-multi-choice,11,294930,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,6,Yes,1,5,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
450,41916,6558,survey-multi-choice,5,178498,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,2,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
451,41916,4313,survey-multi-choice,9,271929,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,13,No,0,4,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
452,41916,3754,survey-multi-choice,13,338297,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,8,Yes,1,6,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
453,41916,7750,survey-multi-choice,3,129861,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,1,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
454,41916,5165,survey-multi-choice,7,228277,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,3,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
455,41916,4228,survey-multi-choice,15,374068,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,7,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
456,41916,4077,survey-multi-choice,21,520527,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,14,Yes,1,10,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
457,41916,7947,survey-multi-choice,17,422153,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,16,No,0,8,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
458,41916,3048,survey-multi-choice,33,761424,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,16,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
459,41916,4057,survey-multi-choice,29,676884,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,14,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
460,41916,3443,survey-multi-choice,23,573711,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,3,Yes,1,11,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
461,41916,4281,survey-multi-choice,31,718472,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,4,Yes,1,15,Speaker Unaware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
462,41916,5302,survey-multi-choice,19,478691,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,9,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
463,41916,2746,survey-multi-choice,27,647131,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,13,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
464,41916,5370,survey-multi-choice,25,614400,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,15,Yes,1,12,Speaker Aware,9,9,0,0,NA,10,8,9,9,TRUE,0,low
465,43699,4555,survey-multi-choice,5,127164,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,6,No,0,2,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
466,43699,9948,survey-multi-choice,3,104867,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,1,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
467,43699,2099,survey-multi-choice,13,282754,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,6,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
468,43699,2148,survey-multi-choice,15,303105,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,11,No,0,7,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
469,43699,2070,survey-multi-choice,17,329486,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,15,Yes,1,8,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
470,43699,1459,survey-multi-choice,19,372034,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,12,No,0,9,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
471,43699,4215,survey-multi-choice,21,400744,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,2,Yes,1,10,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
472,43699,5142,survey-multi-choice,23,439568,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,11,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
473,43699,13182,survey-multi-choice,25,457163,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,13,No,0,12,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
474,43699,1360,survey-multi-choice,27,470383,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,13,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
475,43699,1923,survey-multi-choice,29,493680,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,14,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
476,43699,1857,survey-multi-choice,31,518521,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,15,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
477,43699,2485,survey-multi-choice,7,201616,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,5,Yes,1,3,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
478,43699,2338,survey-multi-choice,9,241645,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,8,Yes,1,4,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
479,43699,3057,survey-multi-choice,11,256629,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,9,No,0,5,Speaker Unaware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
480,43699,1303,survey-multi-choice,33,583086,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,16,Speaker Aware,9,11,0,0,NA,8,8,10,8,TRUE,0,low
481,48258,3530,survey-multi-choice,33,1532917,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,9,Yes,1,16,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
482,48258,3314,survey-multi-choice,7,340946,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,7,Yes,1,3,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
483,48258,6150,survey-multi-choice,9,403915,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,14,No,0,4,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
484,48258,26641,survey-multi-choice,13,507697,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,3,No,0,6,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
485,48258,4201,survey-multi-choice,15,560091,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,1,Yes,1,7,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
486,48258,1959,survey-multi-choice,17,634854,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,8,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
487,48258,1957,survey-multi-choice,11,450647,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,15,Yes,1,5,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
488,48258,3548,survey-multi-choice,21,954445,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,4,Yes,1,10,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
489,48258,2254,survey-multi-choice,23,1066544,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,11,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
490,48258,2238,survey-multi-choice,25,1215595,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,11,Yes,1,12,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
491,48258,1844,survey-multi-choice,19,749783,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,2,No,0,9,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
492,48258,18968,survey-multi-choice,3,217169,group1,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,6,No,0,1,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
493,48258,6937,survey-multi-choice,5,311287,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,13,No,0,2,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
494,48258,2002,survey-multi-choice,31,1400955,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,8,No,0,15,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
495,48258,2421,survey-multi-choice,27,1271646,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,13,Speaker Aware,12,12,0,1,1,8,8,12,8,FALSE,1,low
496,48258,3781,survey-multi-choice,29,1346976,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,14,Speaker Unaware,12,12,0,1,1,8,8,12,8,FALSE,1,low
497,50019,24988,survey-multi-choice,15,201722,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,16,Yes,1,7,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
498,50019,18572,survey-multi-choice,11,154787,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,5,No,0,5,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
499,50019,5781,survey-multi-choice,17,212300,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,7,No,0,8,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
500,50019,6696,survey-multi-choice,19,1063051,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,13,No,0,9,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
501,50019,24930,survey-multi-choice,21,1101238,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,10,Yes,1,10,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
502,50019,12728,survey-multi-choice,13,171974,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,15,No,0,6,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
503,50019,4912,survey-multi-choice,27,1169701,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,2,No,0,13,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
504,50019,17878,survey-multi-choice,7,116245,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,1,No,0,3,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
505,50019,1501,survey-multi-choice,25,1156904,group2,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,6,Yes,1,12,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
506,50019,13306,survey-multi-choice,3,52750,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,4,No,0,1,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
507,50019,4866,survey-multi-choice,9,128126,group2,5a,"{""Q0"":""No""}",explicit,Speaker Aware,3,No,0,4,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
508,50019,5552,survey-multi-choice,23,1132545,group2,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,8,No,0,11,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
509,50019,5236,survey-multi-choice,33,1236305,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,12,No,0,16,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
510,50019,9167,survey-multi-choice,5,92073,group2,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,9,No,0,2,Speaker Unaware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
511,50019,2056,survey-multi-choice,31,1221604,group2,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,11,Yes,1,15,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
512,50019,11865,survey-multi-choice,29,1204178,group2,5a,"{""Q0"":""No""}",implicit,Speaker Aware,14,No,0,14,Speaker Aware,1,2,0,0,NA,7,6,1.5,6.5,TRUE,0,low
513,56150,10132,survey-multi-choice,5,99457,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,14,Yes,1,2,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
514,56150,5307,survey-multi-choice,3,82049,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,12,No,0,1,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
515,56150,3283,survey-multi-choice,13,151522,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,11,Yes,1,6,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
516,56150,9949,survey-multi-choice,7,115501,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,10,Yes,1,3,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
517,56150,3304,survey-multi-choice,9,126375,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,5,Yes,1,4,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
518,56150,4587,survey-multi-choice,11,134510,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,9,No,0,5,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
519,56150,1380,survey-multi-choice,21,183418,group4,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,8,Yes,1,10,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
520,56150,12811,survey-multi-choice,15,167232,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,7,No,0,7,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
521,56150,2226,survey-multi-choice,17,173914,group4,5a,"{""Q0"":""No""}",explicit,Speaker Aware,16,No,0,8,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
522,56150,1985,survey-multi-choice,19,178973,group4,5a,"{""Q0"":""No""}",implicit,Speaker Aware,4,No,0,9,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
523,56150,1273,survey-multi-choice,29,233018,group4,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,2,No,0,14,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
524,56150,4195,survey-multi-choice,31,240727,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,1,Yes,1,15,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
525,56150,3741,survey-multi-choice,33,248072,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,15,Yes,1,16,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
526,56150,3447,survey-multi-choice,25,223882,group4,5a,"{""Q0"":""No""}",implicit,Speaker Unaware,13,No,0,12,Speaker Unaware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
527,56150,1806,survey-multi-choice,27,228829,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,6,Yes,1,13,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
528,56150,30799,survey-multi-choice,23,217123,group4,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,3,Yes,1,11,Speaker Aware,4,5,0,0,NA,6,6,4.5,6,TRUE,0,low
529,57842,2125,survey-multi-choice,9,687170,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,2,Yes,1,4,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
530,57842,13924,survey-multi-choice,11,765708,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,9,No,0,5,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
531,57842,3095,survey-multi-choice,7,183589,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,6,Yes,1,3,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
532,57842,1359,survey-multi-choice,29,1220437,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,15,No,0,14,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
533,57842,3753,survey-multi-choice,5,157946,group1,5a,"{""Q0"":""No""}",explicit,Speaker Unaware,11,No,0,2,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
534,57842,8724,survey-multi-choice,15,911981,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Unaware,4,Yes,1,7,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
535,57842,1677,survey-multi-choice,27,1176507,group1,5a,"{""Q0"":""No""}",implicit,Speaker Aware,12,No,0,13,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
536,57842,6754,survey-multi-choice,3,125038,group1,5a,"{""Q0"":""Yes""}",implicit,Speaker Aware,13,Yes,1,1,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
537,57842,1542,survey-multi-choice,13,824405,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,5,No,0,6,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
538,57842,1766,survey-multi-choice,25,1146341,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,14,Yes,1,12,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
539,57842,2237,survey-multi-choice,17,935316,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,16,Yes,1,8,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
540,57842,5558,survey-multi-choice,31,1252013,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Unaware,10,Yes,1,15,Speaker Unaware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
541,57842,1694,survey-multi-choice,23,1111012,group1,5a,"{""Q0"":""Yes""}",explicit,Speaker Aware,8,Yes,1,11,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
542,57842,1764,survey-multi-choice,19,1011796,group1,5a,"{""Q0"":""No""}",explicit,Speaker Aware,7,No,0,9,Speaker Aware,7,7,0,0,NA,6,5,7,5.5,TRUE,0,low
